AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,DAYS_BIRTH,DAYS_EMPLOYED,CNT_FAM_MEMBERS,NAME_CONTRACT_TYPE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_RATING_CLIENT,REG_REGION_NOT_WORK_REGION,FLAG_OWN_CAR,FLAG_OWN_REALTY,TARGET
160300.0,447800.0,20970.0,-14705,-282,1,Cash loans,Working,Secondary / secondary special,Single / not married,House / apartment,2,0,N,Y,0
162800.0,412400.0,17850.0,-12658,-1891,2,Cash loans,Working,Incomplete higher,Married,House / apartment,1,0,Y,Y,1
303300.0,1320800.0,83800.0,-19918,-4384,2,Cash loans,State servant,Secondary / secondary special,Married,House / apartment,2,0,N,N,1
196800.0,523000.0,26390.0,-22715,-3193,4,Cash loans,Pensioner,Secondary / secondary special,Married,House / apartment,2,1,Y,N,1
321000.0,632800.0,28360.0,-22789,-7447,3,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,Y,Y,0
49200.0,110800.0,7060.0,-10479,-1576,3,Cash loans,Working,Higher education,Civil marriage,House / apartment,3,0,N,Y,0
185500.0,763300.0,47190.0,-21728,-5947,2,Cash loans,Working,Incomplete higher,Single / not married,With parents,2,0,Y,Y,1
113800.0,385100.0,23020.0,-19521,-664,2,Cash loans,Working,Lower secondary,Married,Municipal apartment,2,1,Y,Y,0
354400.0,1383100.0,90860.0,-11733,-999,2,Revolving loans,Working,Secondary / secondary special,Married,Rented apartment,2,0,N,Y,0
319100.0,1271200.0,69560.0,-8751,-920,2,Cash loans,Working,Higher education,Civil marriage,Municipal apartment,2,0,N,Y,0
149700.0,602200.0,27300.0,-11977,-88,2,Cash loans,Pensioner,Secondary / secondary special,Single / not married,House / apartment,3,0,Y,N,0
317400.0,1043200.0,45480.0,-22330,-3232,2,Cash loans,Working,Higher education,Married,House / apartment,2,1,N,Y,0
359200.0,818300.0,41140.0,-17846,-45,2,Cash loans,Working,Secondary / secondary special,Married,With parents,3,1,N,N,0
152800.0,336200.0,14880.0,-19258,-2390,2,Cash loans,Pensioner,Secondary / secondary special,Married,House / apartment,3,0,N,N,1
506800.0,1697700.0,94940.0,-11802,-954,1,Cash loans,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,N,N,0
145000.0,404500.0,17140.0,-19231,-36,3,Cash loans,Pensioner,Higher education,Married,House / apartment,3,0,N,Y,0
132300.0,437500.0,23420.0,-8122,-625,2,Cash loans,Working,Higher education,Married,House / apartment,1,0,Y,N,0
227100.0,714400.0,33320.0,-13702,-775,3,Cash loans,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,N,Y,0
123400.0,422800.0,21810.0,-17742,-6106,1,Cash loans,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,2,0,N,Y,1
153700.0,290000.0,17270.0,-10018,-1975,2,Cash loans,Working,Secondary / secondary special,Single / not married,House / apartment,3,1,N,Y,0
298000.0,562800.0,28770.0,-20896,-1432,4,Revolving loans,Working,Secondary / secondary special,Civil marriage,House / apartment,2,0,N,Y,0
148700.0,557400.0,28360.0,-11447,-248,1,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,2,1,Y,N,1
63100.0,146500.0,9930.0,-18153,-906,2,Cash loans,Commercial associate,Higher education,Married,House / apartment,1,0,N,Y,0
177000.0,630300.0,38250.0,-14182,-66,2,Cash loans,Pensioner,Higher education,Married,Rented apartment,1,0,N,Y,0
104000.0,340700.0,18860.0,-17249,-2619,2,Cash loans,Working,Secondary / secondary special,Civil marriage,House / apartment,2,0,N,Y,1
227000.0,1010300.0,57650.0,-9397,-324,2,Cash loans,Commercial associate,Higher education,Married,House / apartment,2,0,N,N,0
208600.0,846000.0,49170.0,-7942,-1367,2,Cash loans,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,N,Y,0
307300.0,895900.0,38200.0,-22287,-2195,2,Cash loans,Pensioner,Higher education,Married,House / apartment,1,0,N,N,0
231800.0,803000.0,35400.0,-12003,-833,2,Cash loans,Commercial associate,Higher education,Widow,House / apartment,2,0,N,Y,0
254000.0,537600.0,31650.0,-20843,-1828,1,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,N,N,1
105400.0,299700.0,15430.0,-23730,-2638,4,Cash loans,Pensioner,Secondary / secondary special,Married,With parents,2,1,N,N,0
220100.0,832300.0,36160.0,-11068,-371,1,Cash loans,Pensioner,Secondary / secondary special,Single / not married,House / apartment,2,0,N,N,0
394000.0,1371600.0,68220.0,-11931,-1677,2,Cash loans,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Y,N,0
104400.0,324500.0,14730.0,-18323,-2417,1,Cash loans,Working,Higher education,Married,House / apartment,2,0,Y,N,0
362200.0,824600.0,54280.0,-23185,-806,4,Cash loans,Pensioner,Secondary / secondary special,Single / not married,House / apartment,2,0,N,Y,0
111900.0,444100.0,21000.0,-22388,-323,4,Cash loans,Working,Secondary / secondary special,Widow,House / apartment,2,0,N,Y,1
96200.0,244100.0,11160.0,-15751,-615,2,Cash loans,Working,Secondary / secondary special,Married,House / apartment,3,0,Y,Y,0
170800.0,685800.0,39970.0,-20448,-4938,1,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,N,N,1
210700.0,727200.0,40410.0,-9851,-807,3,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,N,Y,1
232300.0,651900.0,37140.0,-23378,-208,2,Cash loans,State servant,Secondary / secondary special,Married,House / apartment,2,1,N,Y,0
91000.0,173800.0,9270.0,-23168,-157,3,Cash loans,Working,Higher education,Married,House / apartment,1,1,Y,Y,0
183000.0,444200.0,24050.0,-10301,-363,4,Cash loans,Working,Higher education,Married,House / apartment,1,0,N,N,0
104500.0,439000.0,27330.0,-12482,-249,2,Cash loans,Working,Secondary / secondary special,Single / not married,Municipal apartment,2,0,N,Y,1
70000.0,280600.0,13390.0,-9279,-1247,3,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,1,Y,Y,0
92600.0,310400.0,16240.0,-12037,-779,1,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,N,Y,1
101200.0,309600.0,20710.0,-20783,-3362,4,Cash loans,Pensioner,Higher education,Married,Municipal apartment,2,0,Y,N,1
191100.0,677900.0,31820.0,-13750,-3888,1,Revolving loans,Working,Incomplete higher,Civil marriage,Municipal apartment,2,0,Y,Y,0
262000.0,801400.0,39780.0,-9090,-1170,1,Cash loans,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,2,0,N,Y,0
70500.0,249500.0,11720.0,-13170,-4006,3,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,2,0,N,Y,1
175600.0,461800.0,19640.0,-23442,-1093,2,Cash loans,Working,Secondary / secondary special,Widow,House / apartment,2,0,N,N,0
81800.0,332400.0,16290.0,-17789,-1875,3,Cash loans,Pensioner,Secondary / secondary special,Single / not married,House / apartment,2,0,N,N,0
201700.0,745300.0,32200.0,-14358,-323,3,Cash loans,Commercial associate,Higher education,Married,House / apartment,2,0,N,Y,0
107900.0,290400.0,13360.0,-10346,-98,2,Cash loans,Working,Higher education,Single / not married,House / apartment,2,1,Y,N,0
87100.0,352100.0,18110.0,-23519,-318,1,Cash loans,Working,Incomplete higher,Separated,House / apartment,2,0,N,Y,0
219700.0,684500.0,29120.0,-20862,-529,2,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,3,0,N,Y,0
109800.0,249400.0,15360.0,-12193,-2538,1,Cash loans,Pensioner,Secondary / secondary special,Single / not married,House / apartment,2,0,N,Y,1
125700.0,252600.0,15830.0,-8796,-348,1,Cash loans,Working,Higher education,Married,With parents,2,0,Y,Y,0
48500.0,178900.0,9430.0,-8580,-255,2,Revolving loans,Working,Secondary / secondary special,Married,House / apartment,2,0,N,N,0
236400.0,977700.0,66090.0,-9604,-3030,4,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,N,N,0
222000.0,883600.0,52710.0,-17003,-2131,3,Revolving loans,Working,Secondary / secondary special,Married,House / apartment,1,1,Y,N,0
147700.0,527300.0,32340.0,-22596,-1170,2,Cash loans,State servant,Secondary / secondary special,Married,House / apartment,2,0,N,Y,0
68600.0,149700.0,7040.0,-15653,-182,3,Cash loans,Working,Secondary / secondary special,Married,House / apartment,3,1,N,Y,0
269600.0,553700.0,35310.0,-21217,-3486,4,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,Y,Y,0
105500.0,288200.0,19190.0,-14836,-209,2,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,N,Y,0
117400.0,482300.0,23220.0,-19057,-1724,1,Cash loans,Commercial associate,Incomplete higher,Married,Rented apartment,3,1,N,Y,1
467900.0,2057200.0,123120.0,-19432,-2011,1,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,2,0,N,Y,0
103600.0,254000.0,15600.0,-10466,-933,2,Revolving loans,Pensioner,Higher education,Married,House / apartment,2,0,N,N,0
213400.0,823200.0,41110.0,-13475,-4422,1,Cash loans,Commercial associate,Incomplete higher,Civil marriage,House / apartment,2,0,N,Y,1
195100.0,653500.0,35520.0,-17912,-95,2,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,Y,Y,0
179000.0,337600.0,15040.0,-8806,-2231,3,Cash loans,Working,Secondary / secondary special,Single / not married,With parents,3,1,N,Y,0
169600.0,553900.0,25760.0,-13480,-1473,2,Cash loans,Commercial associate,Higher education,Married,House / apartment,2,0,Y,N,0
177800.0,706900.0,30820.0,-16265,-1725,5,Cash loans,Working,Higher education,Married,House / apartment,2,1,Y,Y,0
168700.0,429400.0,24290.0,-23680,-7906,2,Revolving loans,Working,Secondary / secondary special,Single / not married,House / apartment,3,0,N,N,1
143500.0,606000.0,35300.0,-15296,-1595,1,Cash loans,Working,Higher education,Married,Rented apartment,3,0,N,N,1
313500.0,764300.0,50310.0,-20785,-2912,2,Cash loans,Working,Secondary / secondary special,Married,House / apartment,3,0,N,Y,0
76400.0,153300.0,8600.0,-14614,-304,4,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,N,Y,0
245400.0,547700.0,26710.0,-20469,-3026,1,Cash loans,Pensioner,Higher education,Civil marriage,House / apartment,3,0,Y,Y,0
222200.0,902100.0,39280.0,-17239,-2614,1,Cash loans,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,2,0,N,Y,0
208800.0,611100.0,39730.0,-21918,-6292,3,Cash loans,State servant,Secondary / secondary special,Separated,House / apartment,2,0,N,N,1
257400.0,1017200.0,55390.0,-14274,-5011,2,Cash loans,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,2,0,Y,Y,0
140600.0,454700.0,27810.0,-17382,-439,3,Cash loans,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,2,0,Y,Y,0
57800.0,179000.0,7590.0,-17795,-1142,2,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,N,Y,0
142000.0,565000.0,30900.0,-14378,-4427,3,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,2,0,Y,Y,0
89700.0,264000.0,13320.0,-9989,-1869,2,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,3,1,N,N,0
102100.0,404900.0,17330.0,-9173,-1137,1,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,N,Y,1
79100.0,163900.0,10190.0,-7938,-210,2,Revolving loans,Working,Secondary / secondary special,Single / not married,House / apartment,3,0,Y,N,0
116000.0,408100.0,22580.0,-21708,-791,2,Cash loans,Working,Secondary / secondary special,Widow,House / apartment,2,0,N,N,0
109300.0,404100.0,20470.0,-11470,-1998,3,Cash loans,Working,Secondary / secondary special,Civil marriage,House / apartment,2,1,N,Y,0
45000.0,190200.0,11970.0,-11069,-2739,2,Cash loans,Working,Secondary / secondary special,Single / not married,House / apartment,2,0,N,Y,1
209000.0,502800.0,26960.0,-19499,-1082,3,Cash loans,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,2,1,N,Y,0
446900.0,1533500.0,64550.0,-12813,-104,2,Cash loans,Commercial associate,Secondary / secondary special,Separated,House / apartment,3,1,N,N,0
199400.0,592200.0,39410.0,-15802,-1831,2,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,2,0,N,N,0
133100.0,377100.0,18350.0,-10281,-3707,1,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,3,0,N,Y,0
143300.0,299200.0,19030.0,-23094,-1252,1,Cash loans,Working,Secondary / secondary special,Single / not married,House / apartment,2,0,N,N,0
119300.0,258000.0,16310.0,-21356,-4815,2,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,2,1,N,Y,1
154000.0,625200.0,28900.0,-21552,-798,3,Cash loans,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,2,0,Y,Y,0
144600.0,553000.0,30040.0,-14207,-3971,2,Cash loans,Working,Secondary / secondary special,Married,Municipal apartment,2,1,N,N,1
96700.0,273900.0,11790.0,-19922,-2818,2,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,2,0,N,Y,0
341600.0,1379000.0,70630.0,-9982,-3407,4,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,Y,N,0
70000.0,141300.0,8620.0,-7808,-1234,2,Cash loans,Commercial associate,Higher education,Married,House / apartment,2,1,N,N,0
210900.0,735400.0,35420.0,-7991,-708,2,Cash loans,Working,Secondary / secondary special,Married,House / apartment,3,0,Y,Y,0
140000.0,580200.0,26140.0,-17097,-4215,5,Cash loans,Pensioner,Secondary / secondary special,Married,House / apartment,3,0,N,Y,1
380900.0,1548300.0,85440.0,-14988,-2023,2,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,N,Y,0
174600.0,490000.0,27420.0,-15995,-322,3,Cash loans,Working,Lower secondary,Single / not married,House / apartment,2,0,N,N,0
123000.0,468900.0,27930.0,-7790,-85,2,Cash loans,Working,Secondary / secondary special,Married,House / apartment,3,0,N,Y,0
130100.0,384300.0,23730.0,-14463,-831,1,Cash loans,Commercial associate,Higher education,Single / not married,House / apartment,2,1,N,Y,0
150200.0,611100.0,36720.0,-19210,-2823,3,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,N,N,1
83200.0,269000.0,17210.0,-14784,-1758,4,Cash loans,Working,Higher education,Civil marriage,House / apartment,2,0,N,N,0
100400.0,388100.0,18550.0,-19437,-1367,2,Cash loans,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,3,0,N,N,0
60300.0,121300.0,6890.0,-11415,-36,2,Cash loans,State servant,Secondary / secondary special,Married,House / apartment,2,0,N,Y,0
92800.0,314900.0,16170.0,-20738,-1044,2,Cash loans,Pensioner,Secondary / secondary special,Married,House / apartment,2,0,Y,N,0
154300.0,507000.0,33980.0,-17126,-313,5,Cash loans,State servant,Higher education,Married,House / apartment,2,0,Y,Y,0
171100.0,589800.0,31520.0,-11057,-1107,4,Cash loans,Pensioner,Secondary / secondary special,Single / not married,House / apartment,2,0,Y,Y,0
54700.0,201200.0,13470.0,-11474,-4900,1,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,N,Y,1
137500.0,588300.0,36470.0,-17763,-3865,3,Cash loans,Working,Secondary / secondary special,Separated,Rented apartment,3,0,Y,N,1
195200.0,765400.0,46440.0,-21008,-679,2,Cash loans,Working,Secondary / secondary special,Separated,House / apartment,2,1,N,Y,0
135700.0,324700.0,17790.0,-14349,-1643,1,Cash loans,Working,Higher education,Married,House / apartment,1,1,N,N,0
107300.0,432400.0,23150.0,-11821,-1273,2,Cash loans,Working,Secondary / secondary special,Single / not married,House / apartment,2,0,N,Y,1
119800.0,255100.0,14210.0,-21603,-254,1,Revolving loans,Working,Secondary / secondary special,Married,House / apartment,2,0,Y,N,0
112400.0,391100.0,19410.0,-18426,-8375,3,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,N,Y,1
107100.0,448000.0,29350.0,-14871,-1011,1,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,N,Y,0
160600.0,332900.0,20860.0,-15511,-1286,3,Cash loans,Working,Higher education,Married,House / apartment,2,0,N,N,0
466900.0,1911600.0,120120.0,-10952,-1904,4,Cash loans,Working,Secondary / secondary special,Single / not married,House / apartment,2,0,N,Y,0
101500.0,401600.0,21390.0,-17743,-388,1,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,N,Y,0
125600.0,396900.0,17400.0,-13435,-458,3,Cash loans,State servant,Secondary / secondary special,Married,House / apartment,1,0,N,Y,0
143500.0,378000.0,22590.0,-23671,-390,2,Cash loans,State servant,Secondary / secondary special,Married,House / apartment,2,0,N,N,0
104400.0,302200.0,15630.0,-15387,-886,4,Cash loans,Working,Secondary / secondary special,Married,House / apartment,3,0,Y,Y,1
255000.0,1125900.0,72770.0,-15478,-406,3,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,2,0,Y,Y,0
45000.0,105500.0,6570.0,-16764,-4764,2,Cash loans,Working,Incomplete higher,Married,House / apartment,2,0,N,Y,0
112900.0,379900.0,17390.0,-22403,-2288,4,Cash loans,Working,Higher education,Married,House / apartment,2,0,Y,Y,0
221700.0,448900.0,25880.0,-20540,-4165,1,Cash loans,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,2,0,Y,N,1
127100.0,303600.0,18220.0,-14920,-3446,2,Revolving loans,Pensioner,Secondary / secondary special,Married,With parents,3,0,N,N,0
97700.0,377200.0,21410.0,-19220,-2218,3,Revolving loans,Working,Higher education,Widow,House / apartment,1,0,N,Y,0
183600.0,480500.0,26600.0,-17091,-507,1,Cash loans,Working,Secondary / secondary special,Married,House / apartment,1,0,N,Y,0
231700.0,1033700.0,49540.0,-15583,-1744,4,Cash loans,Working,Secondary / secondary special,Separated,House / apartment,1,1,N,N,0
163600.0,515700.0,24820.0,-10760,-376,3,Revolving loans,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,2,0,Y,Y,0
98700.0,315300.0,19540.0,-15126,-259,2,Cash loans,Pensioner,Secondary / secondary special,Married,House / apartment,2,0,Y,Y,0
185000.0,351100.0,14920.0,-11620,-1828,2,Cash loans,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,2,0,N,N,0
